,match_id,tournament_id,tournament_name,tournament_slug,tournament_unique_id,tournament_category_name,tournament_category_slug,user_count,ground_type,tennis_points,has_event_player_statistics,crowd_sourcing_enabled,has_performance_graph_feature,display_inverse_home_away_teams,priority,competition_type
1386,12300302,129719,"Osijek, Singles Main, M-ITF-CRO-06A",osijek-singles-main-m-itf-cro-06a,,ITF Men,itf-men,16,Red clay,,True,True,False,False,0,2
1387,12300355,129716,"Osijek, Singles Main, W-ITF-CRO-04A",osijek-singles-main-w-itf-cro-04a,,ITF Women,itf-women,20,Red clay,,True,True,False,False,0,2
1388,12300397,129716,"Osijek, Singles Main, W-ITF-CRO-04A",osijek-singles-main-w-itf-cro-04a,,ITF Women,itf-women,20,Red clay,,True,False,True,False,0,2
1389,12300515,129724,"Yecla, Singles Main, W-ITF-ESP-20A",yecla-singles-main-w-itf-esp-20a,,ITF Women,itf-women,42,Hardcourt outdoor,,False,True,False,False,0,2
1390,12300620,129716,"Osijek, Singles Main, W-ITF-CRO-04A",osijek-singles-main-w-itf-cro-04a,,ITF Women,itf-women,20,Red clay,,False,False,False,False,0,2
1391,12300657,129701,"Wiesbaden, Singles Main, W-ITF-GER-02A",wiesbaden-singles-main-w-itf-ger-02a,,ITF Women,itf-women,51,Red clay,,True,False,False,False,0,2
1392,12300935,129724,"Yecla, Singles Main, W-ITF-ESP-20A",yecla-singles-main-w-itf-esp-20a,,ITF Women,itf-women,42,Hardcourt outdoor,,False,False,True,True,0,2
1393,12300999,129719,"Osijek, Singles Main, M-ITF-CRO-06A",osijek-singles-main-m-itf-cro-06a,,ITF Men,itf-men,16,Red clay,,True,True,False,False,0,2
1394,12301005,129684,"Varberg, Singles Main, W-ITF-SWE-01A",varberg-singles-main-w-itf-swe-01a,,ITF Women,itf-women,10,Red clay,,True,True,False,True,0,2
1395,12301029,129700,"Kursumlijska Banja, Singles Main, M-ITF-SRB-03A",kursumlijska-banja-singles-main-m-itf-srb-03a,,ITF Men,itf-men,16,Red clay,,False,False,True,True,0,2
1396,12301032,129700,"Kursumlijska Banja, Singles Main, M-ITF-SRB-03A",kursumlijska-banja-singles-main-m-itf-srb-03a,,ITF Men,itf-men,16,Red clay,,False,True,True,True,0,2
1397,12301049,129716,"Osijek, Singles Main, W-ITF-CRO-04A",osijek-singles-main-w-itf-cro-04a,,ITF Women,itf-women,20,Red clay,,False,False,True,True,0,2
1398,12301060,129751,"Boca Raton, Singles Main, W-ITF-USA-14A",boca-raton-singles-main-w-itf-usa-14a,,ITF Women,itf-women,14,Red clay,,False,True,False,True,0,2
1399,12301127,129719,"Osijek, Singles Main, M-ITF-CRO-06A",osijek-singles-main-m-itf-cro-06a,,ITF Men,itf-men,16,Red clay,,True,False,True,True,0,2
1400,12301128,129751,"Boca Raton, Singles Main, W-ITF-USA-14A",boca-raton-singles-main-w-itf-usa-14a,,ITF Women,itf-women,14,Red clay,,True,True,False,True,0,2
1401,12301216,129733,"Orange Park, Singles Main, M-ITF-USA-09A",orange-park-singles-main-m-itf-usa-09a,,ITF Men,itf-men,14,Red clay,,False,False,True,True,0,2
1402,12301323,129751,"Boca Raton, Singles Main, W-ITF-USA-14A",boca-raton-singles-main-w-itf-usa-14a,,ITF Women,itf-women,14,Red clay,,True,False,False,True,0,2
1403,12301329,129736,"Bonita Springs, Singles Main, W-ITF-USA-13A",bonita-springs-singles-main-w-itf-usa-13a,,ITF Women,itf-women,25,Red clay,,False,False,False,True,0,2
1404,12301357,129667,"Anapoima, Singles Main, W-ITF-COL-01A",anapoima-singles-main-w-itf-col-01a,,ITF Women,itf-women,17,Red clay,,True,False,False,False,0,2
1405,12301358,129733,"Orange Park, Singles Main, M-ITF-USA-09A",orange-park-singles-main-m-itf-usa-09a,,ITF Men,itf-men,14,Red clay,,True,True,True,False,0,2
1406,12301375,129733,"Orange Park, Singles Main, M-ITF-USA-09A",orange-park-singles-main-m-itf-usa-09a,,ITF Men,itf-men,14,Red clay,,False,True,False,False,0,2
1407,12301450,129733,"Orange Park, Singles Main, M-ITF-USA-09A",orange-park-singles-main-m-itf-usa-09a,,ITF Men,itf-men,14,Red clay,,False,False,False,False,0,2
1408,12301513,129751,"Boca Raton, Singles Main, W-ITF-USA-14A",boca-raton-singles-main-w-itf-usa-14a,,ITF Women,itf-women,14,Red clay,,True,False,True,False,0,2
1409,12301547,129667,"Anapoima, Singles Main, W-ITF-COL-01A",anapoima-singles-main-w-itf-col-01a,,ITF Women,itf-women,17,Red clay,,True,True,True,False,0,2
1410,12301549,129736,"Bonita Springs, Singles Main, W-ITF-USA-13A",bonita-springs-singles-main-w-itf-usa-13a,,ITF Women,itf-women,25,Red clay,,True,True,False,False,0,2
1411,12301588,129665,"Anapoima, Singles Main, M-ITF-COL-03A",anapoima-singles-main-m-itf-col-03a,,ITF Men,itf-men,19,Red clay,,True,True,True,True,0,2
1412,12301594,129667,"Anapoima, Singles Main, W-ITF-COL-01A",anapoima-singles-main-w-itf-col-01a,,ITF Women,itf-women,17,Red clay,,True,False,False,True,0,2
1413,12301636,129736,"Bonita Springs, Singles Main, W-ITF-USA-13A",bonita-springs-singles-main-w-itf-usa-13a,,ITF Women,itf-women,25,Red clay,,True,False,True,False,0,2
1414,12301637,129665,"Anapoima, Singles Main, M-ITF-COL-03A",anapoima-singles-main-m-itf-col-03a,,ITF Men,itf-men,19,Red clay,,True,True,True,False,0,2
1415,12301647,129667,"Anapoima, Singles Main, W-ITF-COL-01A",anapoima-singles-main-w-itf-col-01a,,ITF Women,itf-women,17,Red clay,,True,False,True,True,0,2
1416,12301676,129665,"Anapoima, Singles Main, M-ITF-COL-03A",anapoima-singles-main-m-itf-col-03a,,ITF Men,itf-men,19,Red clay,,False,False,True,False,0,2
1417,12301690,129665,"Anapoima, Singles Main, M-ITF-COL-03A",anapoima-singles-main-m-itf-col-03a,,ITF Men,itf-men,19,Red clay,,True,True,False,False,0,2
1418,12301802,129736,"Bonita Springs, Singles Main, W-ITF-USA-13A",bonita-springs-singles-main-w-itf-usa-13a,,ITF Women,itf-women,25,Red clay,,False,False,True,False,0,2
1419,12302253,129748,"Xalapa, Singles Main, M-ITF-MEX-02A",xalapa-singles-main-m-itf-mex-02a,,ITF Men,itf-men,34,Hardcourt outdoor,,True,True,True,True,0,2
1420,12302360,129748,"Xalapa, Singles Main, M-ITF-MEX-02A",xalapa-singles-main-m-itf-mex-02a,,ITF Men,itf-men,34,Hardcourt outdoor,,False,True,True,False,0,2
1421,12302427,129748,"Xalapa, Singles Main, M-ITF-MEX-02A",xalapa-singles-main-m-itf-mex-02a,,ITF Men,itf-men,34,Hardcourt outdoor,,True,False,True,False,0,2
1422,12302428,129669,"Gifu, Singles Main, W-ITF-JPN-05A",gifu-singles-main-w-itf-jpn-05a,,ITF Women,itf-women,29,Hardcourt outdoor,,False,False,True,True,0,2
1423,12302429,129748,"Xalapa, Singles Main, M-ITF-MEX-02A",xalapa-singles-main-m-itf-mex-02a,,ITF Men,itf-men,34,Hardcourt outdoor,,True,False,True,True,0,2
1424,12302564,129669,"Gifu, Singles Main, W-ITF-JPN-05A",gifu-singles-main-w-itf-jpn-05a,,ITF Women,itf-women,29,Hardcourt outdoor,,True,True,False,True,0,2
1425,12302740,129704,"Antalya, Singles Main, M-ITF-TUR-17A",antalya-singles-main-m-itf-tur-17a,,ITF Men,itf-men,21,Red clay,,True,False,False,True,0,2
1426,12302789,129701,"Wiesbaden, Singles Main, W-ITF-GER-02A",wiesbaden-singles-main-w-itf-ger-02a,,ITF Women,itf-women,51,Red clay,,True,True,True,False,0,2
1427,12302913,129693,"S. Margherita di Pula, Singles Main, W-ITF-ITA-06A",s-margherita-di-pula-singles-main-w-itf-ita-06a,,ITF Women,itf-women,27,Red clay,,True,True,True,False,0,2
1428,12303052,129699,"Kursumlijska Banja, Singles Main, W-ITF-SRB-03A",kursumlijska-banja-singles-main-w-itf-srb-03a,,ITF Women,itf-women,22,Red clay,,False,False,False,False,0,2
1429,12303053,129703,"Antalya, Singles Main, W-ITF-TUR-17A",antalya-singles-main-w-itf-tur-17a,,ITF Women,itf-women,15,Red clay,,True,True,True,True,0,2
1430,12303054,129720,"Nottingham, Singles Main, M-ITF-GBR-10A",nottingham-singles-main-m-itf-gbr-10a,,ITF Men,itf-men,16,Hardcourt outdoor,,False,True,False,False,0,2
1431,12303110,129703,"Antalya, Singles Main, W-ITF-TUR-17A",antalya-singles-main-w-itf-tur-17a,,ITF Women,itf-women,15,Red clay,,True,True,True,True,0,2
1432,12303124,129720,"Nottingham, Singles Main, M-ITF-GBR-10A",nottingham-singles-main-m-itf-gbr-10a,,ITF Men,itf-men,16,Hardcourt outdoor,,False,True,False,True,0,2
1433,12303127,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,True,False,True,True,0,2
1434,12303136,129688,"Hammamet, Singles Main, W-ITF-TUN-22A",hammamet-singles-main-w-itf-tun-22a,,ITF Women,itf-women,13,Red clay,,False,True,False,False,0,2
1435,12303150,129693,"S. Margherita di Pula, Singles Main, W-ITF-ITA-06A",s-margherita-di-pula-singles-main-w-itf-ita-06a,,ITF Women,itf-women,27,Red clay,,False,False,False,False,0,2
1436,12303199,129655,"S. Margherita di Pula, Singles Main, M-ITF-ITA-07A",s-margherita-di-pula-singles-main-m-itf-ita-07a,,ITF Men,itf-men,26,Red clay,,False,True,False,True,0,2
1437,12303200,129710,"Monastir, Singles Main, W-ITF-TUN-27A",monastir-singles-main-w-itf-tun-27a,,ITF Women,itf-women,23,Hardcourt outdoor,,False,True,False,False,0,2
1438,12303201,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,True,True,False,False,0,2
1439,12303202,129710,"Monastir, Singles Main, W-ITF-TUN-27A",monastir-singles-main-w-itf-tun-27a,,ITF Women,itf-women,23,Hardcourt outdoor,,True,True,False,False,0,2
1440,12303219,129652,"Lopota, Singles Main, W-ITF-GEO-02A",lopota-singles-main-w-itf-geo-02a,,ITF Women,itf-women,24,Hardcourt outdoor,,False,True,False,False,0,2
1441,12303226,129704,"Antalya, Singles Main, M-ITF-TUR-17A",antalya-singles-main-m-itf-tur-17a,,ITF Men,itf-men,21,Red clay,,False,True,False,False,0,2
1442,12303264,129727,"Nottingham, Singles Main, W-ITF-GBR-13A",nottingham-singles-main-w-itf-gbr-13a,,ITF Women,itf-women,16,Hardcourt outdoor,,True,False,True,False,0,2
1443,12303271,129684,"Varberg, Singles Main, W-ITF-SWE-01A",varberg-singles-main-w-itf-swe-01a,,ITF Women,itf-women,10,Red clay,,True,True,True,False,0,2
1444,12303314,129688,"Hammamet, Singles Main, W-ITF-TUN-22A",hammamet-singles-main-w-itf-tun-22a,,ITF Women,itf-women,14,Red clay,,False,False,False,False,0,2
1445,12303413,129701,"Wiesbaden, Singles Main, W-ITF-GER-02A",wiesbaden-singles-main-w-itf-ger-02a,,ITF Women,itf-women,50,Red clay,,False,False,True,True,0,2
1446,12303435,129655,"S. Margherita di Pula, Singles Main, M-ITF-ITA-07A",s-margherita-di-pula-singles-main-m-itf-ita-07a,,ITF Men,itf-men,26,Red clay,,False,False,True,True,0,2
1447,12303437,129655,"S. Margherita di Pula, Singles Main, M-ITF-ITA-07A",s-margherita-di-pula-singles-main-m-itf-ita-07a,,ITF Men,itf-men,26,Red clay,,False,False,False,True,0,2
1448,12303464,129724,"Yecla, Singles Main, W-ITF-ESP-20A",yecla-singles-main-w-itf-esp-20a,,ITF Women,itf-women,42,Hardcourt outdoor,,True,False,True,True,0,2
1449,12303484,129727,"Nottingham, Singles Main, W-ITF-GBR-13A",nottingham-singles-main-w-itf-gbr-13a,,ITF Women,itf-women,16,Hardcourt outdoor,,False,False,True,False,0,2
1450,12303589,129741,"Sabadell, Singles Main, M-ITF-ESP-22A",sabadell-singles-main-m-itf-esp-22a,,ITF Men,itf-men,26,Red clay,,False,False,True,False,0,2
1451,12303632,129701,"Wiesbaden, Singles Main, W-ITF-GER-02A",wiesbaden-singles-main-w-itf-ger-02a,,ITF Women,itf-women,50,Red clay,,False,False,True,False,0,2
1452,12303664,129655,"S. Margherita di Pula, Singles Main, M-ITF-ITA-07A",s-margherita-di-pula-singles-main-m-itf-ita-07a,,ITF Men,itf-men,26,Red clay,,True,True,True,True,0,2
1453,12303737,129693,"S. Margherita di Pula, Singles Main, W-ITF-ITA-06A",s-margherita-di-pula-singles-main-w-itf-ita-06a,,ITF Women,itf-women,27,Red clay,,True,True,False,True,0,2
1454,12303789,129684,"Varberg, Singles Main, W-ITF-SWE-01A",varberg-singles-main-w-itf-swe-01a,,ITF Women,itf-women,10,Red clay,,True,True,True,True,0,2
1455,12303790,129741,"Sabadell, Singles Main, M-ITF-ESP-22A",sabadell-singles-main-m-itf-esp-22a,,ITF Men,itf-men,26,Red clay,,True,True,False,True,0,2
1456,12303819,129693,"S. Margherita di Pula, Singles Main, W-ITF-ITA-06A",s-margherita-di-pula-singles-main-w-itf-ita-06a,,ITF Women,itf-women,27,Red clay,,True,True,True,False,0,2
1457,12303986,129751,"Boca Raton, Singles Main, W-ITF-USA-14A",boca-raton-singles-main-w-itf-usa-14a,,ITF Women,itf-women,14,Red clay,,True,True,True,True,0,2
1458,12304022,129716,"Osijek, Singles Main, W-ITF-CRO-04A",osijek-singles-main-w-itf-cro-04a,,ITF Women,itf-women,20,Red clay,,False,False,True,False,0,2
1459,12304027,129751,"Boca Raton, Singles Main, W-ITF-USA-14A",boca-raton-singles-main-w-itf-usa-14a,,ITF Women,itf-women,14,Red clay,,False,True,False,False,0,2
1460,12304047,129716,"Osijek, Singles Main, W-ITF-CRO-04A",osijek-singles-main-w-itf-cro-04a,,ITF Women,itf-women,20,Red clay,,False,True,False,False,0,2
1461,12304062,129736,"Bonita Springs, Singles Main, W-ITF-USA-13A",bonita-springs-singles-main-w-itf-usa-13a,,ITF Women,itf-women,24,Red clay,,False,False,False,True,0,2
1462,12304086,129724,"Yecla, Singles Main, W-ITF-ESP-20A",yecla-singles-main-w-itf-esp-20a,,ITF Women,itf-women,42,Hardcourt outdoor,,True,False,True,True,0,2
1463,12304192,129719,"Osijek, Singles Main, M-ITF-CRO-06A",osijek-singles-main-m-itf-cro-06a,,ITF Men,itf-men,16,Red clay,,False,True,True,False,0,2
1464,12304199,129733,"Orange Park, Singles Main, M-ITF-USA-09A",orange-park-singles-main-m-itf-usa-09a,,ITF Men,itf-men,14,Red clay,,True,False,True,False,0,2
1465,12304389,129736,"Bonita Springs, Singles Main, W-ITF-USA-13A",bonita-springs-singles-main-w-itf-usa-13a,,ITF Women,itf-women,25,Red clay,,True,True,False,True,0,2
1466,12304489,129719,"Osijek, Singles Main, M-ITF-CRO-06A",osijek-singles-main-m-itf-cro-06a,,ITF Men,itf-men,16,Red clay,,True,False,False,False,0,2
1467,12304515,129733,"Orange Park, Singles Main, M-ITF-USA-09A",orange-park-singles-main-m-itf-usa-09a,,ITF Men,itf-men,14,Red clay,,True,False,True,True,0,2
1468,12304646,129665,"Anapoima, Singles Main, M-ITF-COL-03A",anapoima-singles-main-m-itf-col-03a,,ITF Men,itf-men,19,Red clay,,False,True,True,True,0,2
1469,12304869,129665,"Anapoima, Singles Main, M-ITF-COL-03A",anapoima-singles-main-m-itf-col-03a,,ITF Men,itf-men,19,Red clay,,True,True,False,False,0,2
1470,12305248,129748,"Xalapa, Singles Main, M-ITF-MEX-02A",xalapa-singles-main-m-itf-mex-02a,,ITF Men,itf-men,34,Hardcourt outdoor,,False,False,True,True,0,2
1471,12305314,129669,"Gifu, Singles Main, W-ITF-JPN-05A",gifu-singles-main-w-itf-jpn-05a,,ITF Women,itf-women,29,Hardcourt outdoor,,False,False,True,False,0,2
1472,12305315,129748,"Xalapa, Singles Main, M-ITF-MEX-02A",xalapa-singles-main-m-itf-mex-02a,,ITF Men,itf-men,34,Hardcourt outdoor,,False,True,True,True,0,2
1473,12305630,129700,"Kursumlijska Banja, Singles Main, M-ITF-SRB-03A",kursumlijska-banja-singles-main-m-itf-srb-03a,,ITF Men,itf-men,16,Red clay,,True,False,False,False,0,2
1474,12305645,129693,"S. Margherita di Pula, Singles Main, W-ITF-ITA-06A",s-margherita-di-pula-singles-main-w-itf-ita-06a,,ITF Women,itf-women,27,Red clay,,False,False,False,True,0,2
1475,12305646,129655,"S. Margherita di Pula, Singles Main, M-ITF-ITA-07A",s-margherita-di-pula-singles-main-m-itf-ita-07a,,ITF Men,itf-men,26,Red clay,,False,True,False,False,0,2
1476,12305659,129693,"S. Margherita di Pula, Singles Main, W-ITF-ITA-06A",s-margherita-di-pula-singles-main-w-itf-ita-06a,,ITF Women,itf-women,27,Red clay,,False,True,False,True,0,2
1477,12305661,129704,"Antalya, Singles Main, M-ITF-TUR-17A",antalya-singles-main-m-itf-tur-17a,,ITF Men,itf-men,21,Red clay,,True,True,False,False,0,2
1478,12305662,129908,"Luan, Singles Qualifying, W-ITF-CHN-04A",luan-singles-qualifying-w-itf-chn-04a,,ITF Women,itf-women,31,Hardcourt outdoor,,True,False,False,True,0,2
1479,12305663,129908,"Luan, Singles Qualifying, W-ITF-CHN-04A",luan-singles-qualifying-w-itf-chn-04a,,ITF Women,itf-women,31,Hardcourt outdoor,,True,False,True,True,0,2
1480,12305664,129908,"Luan, Singles Qualifying, W-ITF-CHN-04A",luan-singles-qualifying-w-itf-chn-04a,,ITF Women,itf-women,30,Hardcourt outdoor,,True,True,False,True,0,2
1481,12305665,129908,"Luan, Singles Qualifying, W-ITF-CHN-04A",luan-singles-qualifying-w-itf-chn-04a,,ITF Women,itf-women,31,Hardcourt outdoor,,True,True,True,True,0,2
1482,12305666,129908,"Luan, Singles Qualifying, W-ITF-CHN-04A",luan-singles-qualifying-w-itf-chn-04a,,ITF Women,itf-women,31,Hardcourt outdoor,,False,False,True,True,0,2
1483,12305667,129908,"Luan, Singles Qualifying, W-ITF-CHN-04A",luan-singles-qualifying-w-itf-chn-04a,,ITF Women,itf-women,30,Hardcourt outdoor,,False,True,True,True,0,2
1484,12305668,129908,"Luan, Singles Qualifying, W-ITF-CHN-04A",luan-singles-qualifying-w-itf-chn-04a,,ITF Women,itf-women,30,Hardcourt outdoor,,False,False,True,False,0,2
1485,12305669,129908,"Luan, Singles Qualifying, W-ITF-CHN-04A",luan-singles-qualifying-w-itf-chn-04a,,ITF Women,itf-women,30,Hardcourt outdoor,,True,True,True,False,0,2
1486,12305670,129908,"Luan, Singles Qualifying, W-ITF-CHN-04A",luan-singles-qualifying-w-itf-chn-04a,,ITF Women,itf-women,31,Hardcourt outdoor,,True,False,True,False,0,2
1487,12305671,129908,"Luan, Singles Qualifying, W-ITF-CHN-04A",luan-singles-qualifying-w-itf-chn-04a,,ITF Women,itf-women,31,Hardcourt outdoor,,False,False,True,False,0,2
1488,12305672,129908,"Luan, Singles Qualifying, W-ITF-CHN-04A",luan-singles-qualifying-w-itf-chn-04a,,ITF Women,itf-women,30,Hardcourt outdoor,,True,True,True,False,0,2
1489,12305673,129908,"Luan, Singles Qualifying, W-ITF-CHN-04A",luan-singles-qualifying-w-itf-chn-04a,,ITF Women,itf-women,30,Hardcourt outdoor,,True,False,False,True,0,2
1490,12305674,129908,"Luan, Singles Qualifying, W-ITF-CHN-04A",luan-singles-qualifying-w-itf-chn-04a,,ITF Women,itf-women,30,Hardcourt outdoor,,True,True,True,True,0,2
1491,12305675,129908,"Luan, Singles Qualifying, W-ITF-CHN-04A",luan-singles-qualifying-w-itf-chn-04a,,ITF Women,itf-women,31,Hardcourt outdoor,,True,True,False,True,0,2
1492,12305676,129908,"Luan, Singles Qualifying, W-ITF-CHN-04A",luan-singles-qualifying-w-itf-chn-04a,,ITF Women,itf-women,31,Hardcourt outdoor,,True,False,False,False,0,2
1493,12305677,129908,"Luan, Singles Qualifying, W-ITF-CHN-04A",luan-singles-qualifying-w-itf-chn-04a,,ITF Women,itf-women,31,Hardcourt outdoor,,True,True,True,True,0,2
1494,12305678,129655,"S. Margherita di Pula, Singles Main, M-ITF-ITA-07A",s-margherita-di-pula-singles-main-m-itf-ita-07a,,ITF Men,itf-men,26,Red clay,,False,True,True,True,0,2
1495,12305681,129703,"Antalya, Singles Main, W-ITF-TUR-17A",antalya-singles-main-w-itf-tur-17a,,ITF Women,itf-women,15,Red clay,,False,True,True,False,0,2
1496,12305690,129700,"Kursumlijska Banja, Singles Main, M-ITF-SRB-03A",kursumlijska-banja-singles-main-m-itf-srb-03a,,ITF Men,itf-men,16,Red clay,,True,True,True,False,0,2
1497,12305691,129699,"Kursumlijska Banja, Singles Main, W-ITF-SRB-03A",kursumlijska-banja-singles-main-w-itf-srb-03a,,ITF Women,itf-women,22,Red clay,,False,False,True,True,0,2
1498,12305692,129684,"Varberg, Singles Main, W-ITF-SWE-01A",varberg-singles-main-w-itf-swe-01a,,ITF Women,itf-women,10,Red clay,,False,False,False,True,0,2
1499,12305710,129720,"Nottingham, Singles Main, M-ITF-GBR-10A",nottingham-singles-main-m-itf-gbr-10a,,ITF Men,itf-men,16,Hardcourt outdoor,,True,False,True,False,0,2
1500,12305712,129741,"Sabadell, Singles Main, M-ITF-ESP-22A",sabadell-singles-main-m-itf-esp-22a,,ITF Men,itf-men,26,Red clay,,False,False,True,False,0,2
1501,12305721,129715,"Monastir, Singles Main, M-ITF-TUN-30A",monastir-singles-main-m-itf-tun-30a,,ITF Men,itf-men,13,Hardcourt outdoor,,True,False,False,True,0,2
1502,12305734,129688,"Hammamet, Singles Main, W-ITF-TUN-22A",hammamet-singles-main-w-itf-tun-22a,,ITF Women,itf-women,14,Red clay,,False,True,True,True,0,2
1503,12305743,129716,"Osijek, Singles Main, W-ITF-CRO-04A",osijek-singles-main-w-itf-cro-04a,,ITF Women,itf-women,20,Red clay,,False,False,False,False,0,2
1504,12305744,129910,"Wuxi, China, Qualifying",wuxi-china-qualifying,,Challenger,challenger,88,Hardcourt outdoor,,False,True,True,False,0,2
1505,12305745,129910,"Wuxi, China, Qualifying",wuxi-china-qualifying,,Challenger,challenger,88,Hardcourt outdoor,,True,False,True,False,0,2
1506,12305746,129910,"Wuxi, China, Qualifying",wuxi-china-qualifying,,Challenger,challenger,88,Hardcourt outdoor,,True,False,False,True,0,2
1507,12305747,129910,"Wuxi, China, Qualifying",wuxi-china-qualifying,,Challenger,challenger,88,Hardcourt outdoor,,True,True,True,False,0,2
1508,12305748,129910,"Wuxi, China, Qualifying",wuxi-china-qualifying,,Challenger,challenger,88,Hardcourt outdoor,,True,True,True,False,0,2
