,match_id,round_id,name,slug,cup_round_type
3037,12318645,5,Round of 16,round-of-16,8
3038,12318646,5,Round of 16,round-of-16,8
3039,12318652,5,Round of 16,round-of-16,8
3040,12318666,5,Round of 16,round-of-16,8
3041,12318667,5,Round of 16,round-of-16,8
3042,12318669,5,Round of 16,round-of-16,8
3043,12318671,5,Round of 16,round-of-16,8
3044,12318672,5,Round of 16,round-of-16,8
3045,12318673,5,Round of 16,round-of-16,8
3046,12318675,5,Round of 16,round-of-16,8
3047,12318676,5,Round of 16,round-of-16,8
3048,12318684,5,Round of 16,round-of-16,8
3049,12318686,5,Round of 16,round-of-16,8
3050,12318687,5,Round of 16,round-of-16,8
3051,12318688,5,Round of 16,round-of-16,8
3052,12318689,5,Round of 16,round-of-16,8
3053,12318701,5,Round of 16,round-of-16,8
3054,12318734,5,Round of 16,round-of-16,8
3055,12318768,5,Round of 16,round-of-16,8
3056,12318825,5,Round of 16,round-of-16,8
3057,12318835,32,Round of 64,round-of-64,
3058,12318837,5,Round of 16,round-of-16,8
3059,12318838,5,Round of 16,round-of-16,8
3060,12318841,5,Round of 16,round-of-16,8
3061,12318842,5,Round of 16,round-of-16,8
3062,12318845,5,Round of 16,round-of-16,8
3063,12318846,5,Round of 16,round-of-16,8
3064,12318847,5,Round of 16,round-of-16,8
3065,12318848,64,Round of 128,round-of-128,
3066,12318853,5,Round of 16,round-of-16,8
3067,12318856,5,Round of 16,round-of-16,8
3068,12318858,5,Round of 16,round-of-16,8
3069,12318859,5,Round of 16,round-of-16,8
3070,12318860,5,Round of 16,round-of-16,8
3071,12318862,5,Round of 16,round-of-16,8
3072,12318865,5,Round of 16,round-of-16,8
3073,12318890,5,Round of 16,round-of-16,8
3074,12318896,5,Round of 16,round-of-16,8
3075,12318958,5,Round of 16,round-of-16,8
3076,12318983,5,Round of 16,round-of-16,8
3077,12318984,5,Round of 16,round-of-16,8
3078,12318985,5,Round of 16,round-of-16,8
3079,12318986,5,Round of 16,round-of-16,8
3080,12318987,5,Round of 16,round-of-16,8
3081,12319054,5,Round of 16,round-of-16,8
3082,12319055,5,Round of 16,round-of-16,8
3083,12319056,5,Round of 16,round-of-16,8
3084,12319057,5,Round of 16,round-of-16,8
3085,12319086,5,Round of 16,round-of-16,8
3086,12319238,5,Round of 16,round-of-16,8
3087,12319327,5,Round of 16,round-of-16,8
3088,12319705,5,Round of 16,round-of-16,8
3089,12319708,5,Round of 16,round-of-16,8
3090,12320150,5,Round of 16,round-of-16,8
3091,12320529,5,Round of 16,round-of-16,8
3092,12320537,5,Round of 16,round-of-16,8
3093,12320538,5,Round of 16,round-of-16,8
3094,12320543,5,Round of 16,round-of-16,8
3095,12320585,5,Round of 16,round-of-16,8
3096,12320604,5,Round of 16,round-of-16,8
3097,12320638,5,Round of 16,round-of-16,8
3098,12296881,5,Round of 16,round-of-16,8
3099,12296882,27,Quarterfinals,quarterfinals,4
3100,12296883,27,Quarterfinals,quarterfinals,4
3101,12296884,27,Quarterfinals,quarterfinals,4
3102,12296887,5,Round of 16,round-of-16,8
3103,12296890,27,Quarterfinals,quarterfinals,4
3104,12296891,5,Round of 16,round-of-16,8
3105,12296893,5,Round of 16,round-of-16,8
3106,12296904,27,Quarterfinals,quarterfinals,4
3107,12296905,5,Round of 16,round-of-16,8
3108,12296906,5,Round of 16,round-of-16,8
3109,12296908,5,Round of 16,round-of-16,8
3110,12296910,5,Round of 16,round-of-16,8
3111,12296912,5,Round of 16,round-of-16,8
3112,12296913,5,Round of 16,round-of-16,8
3113,12296914,27,Quarterfinals,quarterfinals,4
3114,12296925,5,Round of 16,round-of-16,8
3115,12296926,5,Round of 16,round-of-16,8
3116,12296927,5,Round of 16,round-of-16,8
3117,12296928,27,Quarterfinals,quarterfinals,4
3118,12296929,27,Quarterfinals,quarterfinals,4
3119,12296930,5,Round of 16,round-of-16,8
3120,12296931,5,Round of 16,round-of-16,8
3121,12296932,27,Quarterfinals,quarterfinals,4
3122,12296933,27,Quarterfinals,quarterfinals,4
3123,12296934,5,Round of 16,round-of-16,8
3124,12296936,5,Round of 16,round-of-16,8
3125,12296938,5,Round of 16,round-of-16,8
3126,12296948,5,Round of 16,round-of-16,8
3127,12296951,5,Round of 16,round-of-16,8
3128,12296952,27,Quarterfinals,quarterfinals,4
3129,12296953,27,Quarterfinals,quarterfinals,4
3130,12296955,27,Quarterfinals,quarterfinals,4
3131,12296956,5,Round of 16,round-of-16,8
3132,12296957,27,Quarterfinals,quarterfinals,4
3133,12296958,5,Round of 16,round-of-16,8
3134,12296960,5,Round of 16,round-of-16,8
3135,12296961,5,Round of 16,round-of-16,8
3136,12296977,5,Round of 16,round-of-16,8
3137,12296978,5,Round of 16,round-of-16,8
3138,12296979,5,Round of 16,round-of-16,8
3139,12296980,5,Round of 16,round-of-16,8
3140,12296982,5,Round of 16,round-of-16,8
3141,12296987,5,Round of 16,round-of-16,8
3142,12296988,5,Round of 16,round-of-16,8
3143,12296991,27,Quarterfinals,quarterfinals,4
3144,12296994,27,Quarterfinals,quarterfinals,4
3145,12296996,27,Quarterfinals,quarterfinals,4
3146,12296997,27,Quarterfinals,quarterfinals,4
3147,12299536,32,Round of 64,round-of-64,
3148,12299542,32,Round of 64,round-of-64,
3149,12299543,32,Round of 64,round-of-64,
3150,12299544,32,Round of 64,round-of-64,
3151,12299545,32,Round of 64,round-of-64,
3152,12299548,32,Round of 64,round-of-64,
3153,12299549,32,Round of 64,round-of-64,
3154,12299550,32,Round of 64,round-of-64,
3155,12299551,32,Round of 64,round-of-64,
3156,12302277,32,Round of 64,round-of-64,
3157,12302283,32,Round of 64,round-of-64,
3158,12302285,32,Round of 64,round-of-64,
3159,12302289,32,Round of 64,round-of-64,
3160,12302290,32,Round of 64,round-of-64,
3161,12302291,32,Round of 64,round-of-64,
3162,12302300,32,Round of 64,round-of-64,
3163,12302302,32,Round of 64,round-of-64,
3164,12302303,32,Round of 64,round-of-64,
3165,12302304,32,Round of 64,round-of-64,
3166,12302306,32,Round of 64,round-of-64,
3167,12302310,32,Round of 64,round-of-64,
3168,12302313,32,Round of 64,round-of-64,
3169,12302314,32,Round of 64,round-of-64,
3170,12302315,32,Round of 64,round-of-64,
3171,12302317,32,Round of 64,round-of-64,
3172,12302318,32,Round of 64,round-of-64,
3173,12302319,32,Round of 64,round-of-64,
3174,12302320,32,Round of 64,round-of-64,
3175,12302321,32,Round of 64,round-of-64,
3176,12302323,32,Round of 64,round-of-64,
3177,12302324,32,Round of 64,round-of-64,
3178,12302325,32,Round of 64,round-of-64,
3179,12302326,32,Round of 64,round-of-64,
3180,12302327,32,Round of 64,round-of-64,
3181,12302329,32,Round of 64,round-of-64,
3182,12302330,32,Round of 64,round-of-64,
3183,12302332,32,Round of 64,round-of-64,
3184,12306792,6,Round of 32,round-of-32,16
3185,12306793,6,Round of 32,round-of-32,16
3186,12307340,6,Round of 32,round-of-32,16
3187,12309745,5,Round of 16,round-of-16,8
3188,12309746,5,Round of 16,round-of-16,8
3189,12309748,5,Round of 16,round-of-16,8
3190,12309749,5,Round of 16,round-of-16,8
3191,12309750,5,Round of 16,round-of-16,8
3192,12309751,5,Round of 16,round-of-16,8
3193,12311399,64,Round of 128,round-of-128,
3194,12311403,64,Round of 128,round-of-128,
3195,12311404,64,Round of 128,round-of-128,
3196,12311406,64,Round of 128,round-of-128,
3197,12311407,64,Round of 128,round-of-128,
3198,12311408,64,Round of 128,round-of-128,
3199,12311409,64,Round of 128,round-of-128,
3200,12311410,64,Round of 128,round-of-128,
3201,12311417,6,Round of 32,round-of-32,16
3202,12311799,6,Round of 32,round-of-32,16
3203,12311800,6,Round of 32,round-of-32,16
3204,12311802,6,Round of 32,round-of-32,16
3205,12311805,6,Round of 32,round-of-32,16
3206,12311901,64,Round of 128,round-of-128,
3207,12311906,64,Round of 128,round-of-128,
3208,12311908,64,Round of 128,round-of-128,
3209,12311909,64,Round of 128,round-of-128,
3210,12311910,64,Round of 128,round-of-128,
3211,12311911,64,Round of 128,round-of-128,
3212,12311912,64,Round of 128,round-of-128,
3213,12311913,64,Round of 128,round-of-128,
3214,12311914,64,Round of 128,round-of-128,
3215,12311915,64,Round of 128,round-of-128,
3216,12311916,64,Round of 128,round-of-128,
3217,12311917,64,Round of 128,round-of-128,
3218,12312278,6,Round of 32,round-of-32,16
3219,12312281,6,Round of 32,round-of-32,16
3220,12312282,6,Round of 32,round-of-32,16
3221,12312364,5,Round of 16,round-of-16,8
3222,12312791,5,Round of 16,round-of-16,8
3223,12313064,6,Round of 32,round-of-32,16
3224,12313261,64,Round of 128,round-of-128,
3225,12313263,64,Round of 128,round-of-128,
3226,12313499,6,Round of 32,round-of-32,16
3227,12313504,6,Round of 32,round-of-32,16
3228,12313505,6,Round of 32,round-of-32,16
3229,12313508,6,Round of 32,round-of-32,16
3230,12313509,6,Round of 32,round-of-32,16
3231,12313511,6,Round of 32,round-of-32,16
3232,12313512,6,Round of 32,round-of-32,16
3233,12313513,6,Round of 32,round-of-32,16
3234,12313514,6,Round of 32,round-of-32,16
3235,12313516,6,Round of 32,round-of-32,16
3236,12313536,6,Round of 32,round-of-32,16
3237,12313544,6,Round of 32,round-of-32,16
3238,12313550,6,Round of 32,round-of-32,16
3239,12313552,6,Round of 32,round-of-32,16
3240,12313572,6,Round of 32,round-of-32,16
3241,12313573,6,Round of 32,round-of-32,16
3242,12313574,6,Round of 32,round-of-32,16
3243,12313575,6,Round of 32,round-of-32,16
3244,12313576,6,Round of 32,round-of-32,16
3245,12313577,6,Round of 32,round-of-32,16
3246,12313580,6,Round of 32,round-of-32,16
3247,12313581,6,Round of 32,round-of-32,16
3248,12313583,6,Round of 32,round-of-32,16
3249,12313584,6,Round of 32,round-of-32,16
3250,12313585,6,Round of 32,round-of-32,16
3251,12313586,6,Round of 32,round-of-32,16
3252,12313660,6,Round of 32,round-of-32,16
3253,12313661,6,Round of 32,round-of-32,16
3254,12313662,6,Round of 32,round-of-32,16
3255,12313663,6,Round of 32,round-of-32,16
3256,12313665,6,Round of 32,round-of-32,16
3257,12313667,6,Round of 32,round-of-32,16
3258,12313668,6,Round of 32,round-of-32,16
3259,12313669,6,Round of 32,round-of-32,16
3260,12313670,6,Round of 32,round-of-32,16
3261,12313696,5,Round of 16,round-of-16,8
3262,12313706,5,Round of 16,round-of-16,8
3263,12313723,6,Round of 32,round-of-32,16
3264,12313727,6,Round of 32,round-of-32,16
3265,12313730,6,Round of 32,round-of-32,16
3266,12313736,6,Round of 32,round-of-32,16
3267,12313738,6,Round of 32,round-of-32,16
3268,12313740,6,Round of 32,round-of-32,16
3269,12313742,6,Round of 32,round-of-32,16
3270,12313744,6,Round of 32,round-of-32,16
3271,12313746,6,Round of 32,round-of-32,16
3272,12313748,6,Round of 32,round-of-32,16
3273,12313751,6,Round of 32,round-of-32,16
3274,12313763,6,Round of 32,round-of-32,16
3275,12314728,6,Round of 32,round-of-32,16
3276,12314840,6,Round of 32,round-of-32,16
3277,12314841,6,Round of 32,round-of-32,16
3278,12315158,6,Round of 32,round-of-32,16
3279,12315161,6,Round of 32,round-of-32,16
3280,12315164,6,Round of 32,round-of-32,16
3281,12315171,5,Round of 16,round-of-16,8
3282,12315216,5,Round of 16,round-of-16,8
3283,12315279,6,Round of 32,round-of-32,16
3284,12315281,6,Round of 32,round-of-32,16
3285,12315335,6,Round of 32,round-of-32,16
3286,12315337,6,Round of 32,round-of-32,16
3287,12315340,6,Round of 32,round-of-32,16
3288,12315385,6,Round of 32,round-of-32,16
3289,12315387,6,Round of 32,round-of-32,16
3290,12315389,6,Round of 32,round-of-32,16
3291,12315392,6,Round of 32,round-of-32,16
3292,12315393,6,Round of 32,round-of-32,16
3293,12315404,6,Round of 32,round-of-32,16
3294,12315405,6,Round of 32,round-of-32,16
3295,12315407,6,Round of 32,round-of-32,16
3296,12315536,6,Round of 32,round-of-32,16
3297,12315538,6,Round of 32,round-of-32,16
3298,12315539,6,Round of 32,round-of-32,16
3299,12315540,6,Round of 32,round-of-32,16
3300,12315727,5,Round of 16,round-of-16,8
3301,12315852,5,Round of 16,round-of-16,8
3302,12316148,6,Round of 32,round-of-32,16
3303,12316150,6,Round of 32,round-of-32,16
3304,12316198,5,Round of 16,round-of-16,8
3305,12316199,5,Round of 16,round-of-16,8
3306,12316222,5,Round of 16,round-of-16,8
3307,12316255,5,Round of 16,round-of-16,8
3308,12316257,5,Round of 16,round-of-16,8
3309,12316258,5,Round of 16,round-of-16,8
3310,12316259,5,Round of 16,round-of-16,8
3311,12316260,5,Round of 16,round-of-16,8
3312,12316300,64,Round of 128,round-of-128,
3313,12316301,64,Round of 128,round-of-128,
3314,12316302,64,Round of 128,round-of-128,
3315,12316303,64,Round of 128,round-of-128,
3316,12316304,64,Round of 128,round-of-128,
3317,12316305,64,Round of 128,round-of-128,
3318,12316306,64,Round of 128,round-of-128,
3319,12316307,64,Round of 128,round-of-128,
3320,12316308,64,Round of 128,round-of-128,
3321,12316309,64,Round of 128,round-of-128,
3322,12316310,64,Round of 128,round-of-128,
3323,12316333,64,Round of 128,round-of-128,
3324,12316338,64,Round of 128,round-of-128,
3325,12316339,64,Round of 128,round-of-128,
3326,12316340,64,Round of 128,round-of-128,
3327,12316341,64,Round of 128,round-of-128,
3328,12316343,64,Round of 128,round-of-128,
3329,12316377,6,Round of 32,round-of-32,16
3330,12316379,64,Round of 128,round-of-128,
3331,12316381,5,Round of 16,round-of-16,8
3332,12316417,6,Round of 32,round-of-32,16
3333,12316418,6,Round of 32,round-of-32,16
3334,12316419,6,Round of 32,round-of-32,16
3335,12316420,6,Round of 32,round-of-32,16
3336,12316421,6,Round of 32,round-of-32,16
3337,12316422,6,Round of 32,round-of-32,16
3338,12316423,6,Round of 32,round-of-32,16
3339,12316424,6,Round of 32,round-of-32,16
3340,12316425,6,Round of 32,round-of-32,16
3341,12316437,5,Round of 16,round-of-16,8
3342,12316438,5,Round of 16,round-of-16,8
3343,12316439,5,Round of 16,round-of-16,8
3344,12316742,5,Round of 16,round-of-16,8
3345,12317227,5,Round of 16,round-of-16,8
3346,12317506,5,Round of 16,round-of-16,8
3347,12317507,5,Round of 16,round-of-16,8
3348,12317508,5,Round of 16,round-of-16,8
3349,12317543,5,Round of 16,round-of-16,8
3350,12317544,5,Round of 16,round-of-16,8
3351,12317545,5,Round of 16,round-of-16,8
3352,12317575,5,Round of 16,round-of-16,8
3353,12317597,5,Round of 16,round-of-16,8
3354,12317766,5,Round of 16,round-of-16,8
3355,12317767,5,Round of 16,round-of-16,8
3356,12317768,5,Round of 16,round-of-16,8
3357,12317769,5,Round of 16,round-of-16,8
3358,12318014,5,Round of 16,round-of-16,8
3359,12318056,5,Round of 16,round-of-16,8
3360,12318057,5,Round of 16,round-of-16,8
3361,12318273,27,Quarterfinals,quarterfinals,4
3362,12318316,5,Round of 16,round-of-16,8
3363,12318319,5,Round of 16,round-of-16,8
3364,12318320,5,Round of 16,round-of-16,8
3365,12318331,5,Round of 16,round-of-16,8
3366,12318332,5,Round of 16,round-of-16,8
3367,12318333,5,Round of 16,round-of-16,8
3368,12318353,5,Round of 16,round-of-16,8
3369,12318354,27,Quarterfinals,quarterfinals,4
3370,12318355,5,Round of 16,round-of-16,8
3371,12318356,5,Round of 16,round-of-16,8
3372,12318357,5,Round of 16,round-of-16,8
3373,12318358,5,Round of 16,round-of-16,8
3374,12318359,6,Round of 32,round-of-32,16
3375,12318360,5,Round of 16,round-of-16,8
3376,12318361,5,Round of 16,round-of-16,8
3377,12318363,5,Round of 16,round-of-16,8
3378,12318364,5,Round of 16,round-of-16,8
3379,12318365,5,Round of 16,round-of-16,8
3380,12318383,5,Round of 16,round-of-16,8
3381,12318384,5,Round of 16,round-of-16,8
3382,12318388,5,Round of 16,round-of-16,8
3383,12318390,27,Quarterfinals,quarterfinals,4
3384,12318391,5,Round of 16,round-of-16,8
3385,12318393,27,Quarterfinals,quarterfinals,4
3386,12318398,5,Round of 16,round-of-16,8
3387,12318401,5,Round of 16,round-of-16,8
3388,12318430,5,Round of 16,round-of-16,8
3389,12318431,5,Round of 16,round-of-16,8
3390,12318438,5,Round of 16,round-of-16,8
3391,12318439,5,Round of 16,round-of-16,8
3392,12318440,5,Round of 16,round-of-16,8
3393,12318441,5,Round of 16,round-of-16,8
3394,12318442,5,Round of 16,round-of-16,8
3395,12318443,5,Round of 16,round-of-16,8
3396,12318445,5,Round of 16,round-of-16,8
3397,12318456,5,Round of 16,round-of-16,8
3398,12318457,5,Round of 16,round-of-16,8
3399,12318459,5,Round of 16,round-of-16,8
3400,12318471,5,Round of 16,round-of-16,8
3401,12318483,5,Round of 16,round-of-16,8
3402,12318484,5,Round of 16,round-of-16,8
3403,12318485,5,Round of 16,round-of-16,8
3404,12318486,5,Round of 16,round-of-16,8
3405,12318487,5,Round of 16,round-of-16,8
3406,12318488,5,Round of 16,round-of-16,8
3407,12318490,5,Round of 16,round-of-16,8
3408,12318491,5,Round of 16,round-of-16,8
3409,12318563,5,Round of 16,round-of-16,8
3410,12318569,5,Round of 16,round-of-16,8
3411,12318571,5,Round of 16,round-of-16,8
3412,12318575,5,Round of 16,round-of-16,8
3413,12318576,5,Round of 16,round-of-16,8
3414,12318577,5,Round of 16,round-of-16,8
3415,12318578,5,Round of 16,round-of-16,8
3416,12318583,5,Round of 16,round-of-16,8
3417,12318584,5,Round of 16,round-of-16,8
3418,12318588,5,Round of 16,round-of-16,8
3419,12318602,5,Round of 16,round-of-16,8
3420,12318611,5,Round of 16,round-of-16,8
3421,12318612,5,Round of 16,round-of-16,8
3422,12318614,5,Round of 16,round-of-16,8
3423,12318615,5,Round of 16,round-of-16,8
3424,12318616,5,Round of 16,round-of-16,8
3425,12318618,5,Round of 16,round-of-16,8
3426,12318623,5,Round of 16,round-of-16,8
3427,12318633,6,Round of 32,round-of-32,16
3428,12318634,6,Round of 32,round-of-32,16
3429,12318635,6,Round of 32,round-of-32,16
3430,12318636,6,Round of 32,round-of-32,16
3431,12318637,6,Round of 32,round-of-32,16
3432,12318638,6,Round of 32,round-of-32,16
3433,12318639,6,Round of 32,round-of-32,16
3434,12318640,6,Round of 32,round-of-32,16
3435,12318641,6,Round of 32,round-of-32,16
3436,12318645,5,Round of 16,round-of-16,8
3437,12318646,5,Round of 16,round-of-16,8
3438,12318652,5,Round of 16,round-of-16,8
3439,12318666,5,Round of 16,round-of-16,8
3440,12318667,5,Round of 16,round-of-16,8
3441,12318668,5,Round of 16,round-of-16,8
3442,12318669,5,Round of 16,round-of-16,8
3443,12318670,5,Round of 16,round-of-16,8
3444,12318671,5,Round of 16,round-of-16,8
3445,12318672,5,Round of 16,round-of-16,8
3446,12318673,5,Round of 16,round-of-16,8
3447,12318675,5,Round of 16,round-of-16,8
3448,12318676,5,Round of 16,round-of-16,8
3449,12318684,5,Round of 16,round-of-16,8
3450,12318686,5,Round of 16,round-of-16,8
3451,12318687,5,Round of 16,round-of-16,8
3452,12318688,5,Round of 16,round-of-16,8
3453,12318689,5,Round of 16,round-of-16,8
3454,12318691,5,Round of 16,round-of-16,8
3455,12318692,5,Round of 16,round-of-16,8
3456,12318701,5,Round of 16,round-of-16,8
3457,12318702,5,Round of 16,round-of-16,8
3458,12318716,5,Round of 16,round-of-16,8
3459,12318734,5,Round of 16,round-of-16,8
3460,12318768,5,Round of 16,round-of-16,8
3461,12318825,5,Round of 16,round-of-16,8
3462,12318835,32,Round of 64,round-of-64,
3463,12318836,5,Round of 16,round-of-16,8
3464,12318837,5,Round of 16,round-of-16,8
3465,12318838,5,Round of 16,round-of-16,8
3466,12318841,5,Round of 16,round-of-16,8
3467,12318842,5,Round of 16,round-of-16,8
3468,12318845,5,Round of 16,round-of-16,8
3469,12318846,5,Round of 16,round-of-16,8
3470,12318847,5,Round of 16,round-of-16,8
3471,12318848,64,Round of 128,round-of-128,
3472,12318853,5,Round of 16,round-of-16,8
3473,12318856,5,Round of 16,round-of-16,8
3474,12318858,5,Round of 16,round-of-16,8
3475,12318859,5,Round of 16,round-of-16,8
3476,12318860,5,Round of 16,round-of-16,8
